record_id,language,chapter_id,chapter_title,dialogue,length_chars,length_words,dialogue_id,character,speaker,speaker_confidence,attribution_method,emotion,emotion_score,polarity,subjectivity,affect_method
es_ch19_dlg0001,es,19,CAPITULO XIX,"¡Qué planeta más raro! —Pensó entonces el principito—, es seco, puntiagudo y salado. Sus habitantes carecen de imaginación; no hacen más que repetir lo que uno dice... En mi tierra tenía una flor y era siempre la primera en hablar...",233,40,D000758,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
es_ch19_dlg0002,es,19,CAPITULO XIX,¡Buenos días! —exclamó el principito al azar.,45,7,D000759,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch19_dlg0003,es,19,CAPITULO XIX,¡Buenos días!... ¡enos días!... ¡...días! —respondió el eco.,60,8,D000760,little_prince,little_prince,0.7,sandwich_propagation,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch19_dlg0004,es,19,CAPITULO XIX,¿Quién eres tú? —preguntó el principito.,40,6,D000761,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
es_ch19_dlg0005,es,19,CAPITULO XIX,¿Quién eres tú?... ¿...eres tú?... ¿...tú?... —contestó el eco.,63,9,D000762,little_prince,little_prince,0.7,sandwich_propagation,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
es_ch19_dlg0006,es,19,CAPITULO XIX,"Sean mis amigos, estoy solo —dijo el principito.",48,8,D000763,little_prince,little_prince,0.65,keyword_rules,love,0.5,-1.0,0.45,multilingual_lexicon_character_context_v2
es_ch19_dlg0007,es,19,CAPITULO XIX,Estoy solo... ...solo ...olo... -repitió el eco.,48,7,D000764,little_prince,little_prince,0.55,previous_speaker_window,sadness,1.0,-1.0,0.65,multilingual_lexicon_character_context_v2
es_ch20_dlg0000,es,20,CAPITULO XX,Me creía rico con una flor única y resulta que sólo tengo una rosa común. Eso y mis tres volcanes que apenas me llegan a la rodilla y uno de los cuales acaso esté extinguido para siempre. Realmente no soy un gran príncipe...,224,43,D000765,rose,rose,0.65,keyword_rules,love,0.5,0.0,0.65,multilingual_lexicon_character_context_v2
es_ch20_dlg0001,es,20,CAPITULO XX,¡Buenos días! —dijo.,20,3,D000766,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
es_ch20_dlg0002,es,20,CAPITULO XX,¡Buenos días! —dijeran las rosas.,33,5,D000767,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
es_ch20_dlg0003,es,20,CAPITULO XX,¿Quiénes son ustedes? —les preguntó atónito.,44,6,D000768,rose,rose,0.55,previous_speaker_window,curiosity,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
es_ch20_dlg0004,es,20,CAPITULO XX,Somos las rosas —respondieron éstas.,36,5,D000769,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
es_ch20_dlg0005,es,20,CAPITULO XX,"¡Ah! —exclamó el principito. Y se sintió muy triste; su flor le había dicho que era la única de su especie en todo el universo. ¡Ahora estaba ante más de cinco mil, iguales y en el mismo jardín!",194,38,D000770,little_prince,little_prince,0.65,keyword_rules,sadness,1.0,-1.0,0.65,multilingual_lexicon_character_context_v2
es_ch21_dlg0002,es,21,CAPITULO XXI,¡Buenos días! —dijo el zorro.,29,5,D000771,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0003,es,21,CAPITULO XXI,¡Buenos días! —respondió cortésmente el principito y se volvió para ver quien hablaba pero no descubrió a nadie.,112,18,D000772,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0004,es,21,CAPITULO XXI,"Estoy aquí, bajo el manzano —dijo la voz.",41,8,D000773,little_prince,little_prince,0.7,sandwich_propagation,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0005,es,21,CAPITULO XXI,¿Quién eres tú? —Preguntó el principito— . ¡Qué bonito eres!,60,10,D000774,little_prince,little_prince,0.65,keyword_rules,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0006,es,21,CAPITULO XXI,Soy un zorro.,13,3,D000775,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0007,es,21,CAPITULO XXI,"Ven a jugar conmigo, —le propuso el principito— ¡Estoy tan triste!",66,11,D000776,little_prince,little_prince,0.65,keyword_rules,sadness,0.5,-1.0,0.45,multilingual_lexicon_character_context_v2
es_ch21_dlg0008,es,21,CAPITULO XXI,"No puedo jugar contigo —dijo el zorro— , no estoy domesticado.",62,11,D000777,fox,fox,0.65,keyword_rules,love,0.7143,0.0,0.5357,multilingual_lexicon_character_context_v2
es_ch21_dlg0009,es,21,CAPITULO XXI,"¡Ah, perdón! —dijo el principito.",33,5,D000778,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0010,es,21,CAPITULO XXI,"¿Qué significa ""domesticar""?",28,3,D000779,fox,fox,0.65,keyword_rules,love,0.5833,0.0,0.4833,multilingual_lexicon_character_context_v2
es_ch21_dlg0011,es,21,CAPITULO XXI,Tú no eres de aquí —dijo el zorro— ¿qué buscas?,47,10,D000780,fox,fox,0.65,keyword_rules,love,0.4444,0.0,0.4278,multilingual_lexicon_character_context_v2
es_ch21_dlg0012,es,21,CAPITULO XXI,Busco a los hombres —respondió— . ¿Qué significa domesticar?,60,9,D000781,fox,fox,0.65,keyword_rules,love,0.5833,0.0,0.4833,multilingual_lexicon_character_context_v2
es_ch21_dlg0013,es,21,CAPITULO XXI,"Los hombres —dijo el zorro— tienen escopetas y cazan. ¡Es muy molesto, aunque también crían gallinas! Es lo único que les interesa. ¿Tú buscas gallinas?",152,25,D000782,fox,fox,0.65,keyword_rules,love,0.625,1.0,0.5,multilingual_lexicon_character_context_v2
es_ch21_dlg0014,es,21,CAPITULO XXI,"No, yo sólo busco amigos. Pero, dime ¿qué significa domesticar?",63,10,D000783,fox,fox,0.65,keyword_rules,love,0.6154,0.0,0.5962,multilingual_lexicon_character_context_v2
es_ch21_dlg0015,es,21,CAPITULO XXI,"Es una cosa ya olvidada —dijo el zorro— , significa """,53,11,D000784,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0017,es,21,CAPITULO XXI,"¡Sí!, verás —dijo el zorro—. Tú eres para mí, sólo un muchachito igual a otros y no te necesito para nada.",106,21,D000785,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.67,multilingual_lexicon_character_context_v2
es_ch21_dlg0018,es,21,CAPITULO XXI,Empiezo a entender —dijo el principito—. Hay una flor...,56,9,D000786,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0019,es,21,CAPITULO XXI,"Es posible —concedió el zorro— , en la Tierra se ve todo tipo de cosas.",71,15,D000787,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0020,es,21,CAPITULO XXI,"¡Oh, no es en la Tierra! —exclamó el principito.",48,9,D000788,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0021,es,21,CAPITULO XXI,¿En otro planeta?,17,3,D000789,little_prince,little_prince,0.55,previous_speaker_window,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
es_ch21_dlg0023,es,21,CAPITULO XXI,¿Y hay cazadores en ese planeta?,32,6,D000790,little_prince,little_prince,0.55,previous_speaker_window,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
es_ch21_dlg0025,es,21,CAPITULO XXI,"¡Oh, eso es muy interesante! ¿Y hay gallinas?",45,8,D000791,little_prince,little_prince,0.55,previous_speaker_window,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
es_ch21_dlg0027,es,21,CAPITULO XXI,"¡Uhm, Nada es perfecto! —dijo el zorro suspirando un tanto desilusionado.",73,11,D000792,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0028,es,21,CAPITULO XXI,¡Por favor!... domestícame —le dijo.,36,5,D000793,fox,fox,0.55,previous_speaker_window,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0029,es,21,CAPITULO XXI,Bien quisiera hacerlo —respondió el principito— pero no tengo mucho tiempo. He de buscar amigos y conocer muchas cosas.,119,19,D000794,little_prince,little_prince,0.65,keyword_rules,love,0.75,0.0,0.55,multilingual_lexicon_character_context_v2
es_ch21_dlg0030,es,21,CAPITULO XXI,"Sólo se conoce bien lo que se domestica —dijo el zorro—. Los hombres ya no tienen tiempo de conocer nada; todo lo compran ya hecho, Y como en las tiendas no se venden amigos, los hombres ya no tienen amigos. ¡Si quieres tener un amigo, entonces debes domesticarme!",264,48,D000795,fox,fox,0.75,keyword_rules,love,0.8889,1.0,0.6056,multilingual_lexicon_character_context_v2
es_ch21_dlg0031,es,21,CAPITULO XXI,¿Qué debo hacer? —preguntó el principito.,41,6,D000796,little_prince,little_prince,0.65,keyword_rules,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0032,es,21,CAPITULO XXI,"Debes ser muy paciente —respondió el zorro—. Al principio te sentarás sobre la hierba, un poco retirado de mí; yo te miraré con el rabillo del ojo y tú no dirás nada, pues el lenguaje puede ser fuente de malos entendidos. Entonces, al pasar los días, te podrás sentar cada vez más cerca...",289,53,D000797,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.67,multilingual_lexicon_character_context_v2
es_ch21_dlg0033,es,21,CAPITULO XXI,"Es mejor que vengas siempre a la misma hora —dijo el zorro— . Si vienes, por ejemplo, a las cuatro de la tarde, yo desde las tres comenzaría a ser dichoso. Conforme avance la hora, más contento me sentiré. A las cuatro me sentiré agitado e inquieto, así descubriré lo que vale la felicidad.",290,54,D000798,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.87,multilingual_lexicon_character_context_v2
es_ch21_dlg0034,es,21,CAPITULO XXI,¿Qué es un rito? —inquirió el principito.,41,7,D000799,little_prince,little_prince,0.65,keyword_rules,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0035,es,21,CAPITULO XXI,"Eso también es algo casi olvidado —dijo el zorro—. Es lo que hace que un día sea diferente a otro día y que una hora sea diferente a otra. Entre los cazadores, por ejemplo, hay un rito. Todos los jueves acostumbran ir a bailar con las muchachas del pueblo. Los jueves, entonces, son maravillosos para mí, ¡puedo pasear hasta la viña! En cambio, si los cazadores no tuvieran un día fijo para ir a bailar, todos los días serían iguales y yo no tendría vacación alguna.",466,86,D000800,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.67,multilingual_lexicon_character_context_v2
es_ch21_dlg0036,es,21,CAPITULO XXI,¡Voy a llorar!,14,3,D000801,fox,fox,0.55,previous_speaker_window,love,0.6667,-1.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0037,es,21,CAPITULO XXI,"Yo no quería causarte daño, pero tú quisiste que te domesticara...",66,11,D000802,fox,fox,0.55,previous_speaker_window,love,0.8571,0.0,0.6928,multilingual_lexicon_character_context_v2
es_ch21_dlg0038,es,21,CAPITULO XXI,Así es —dijo el zorro.,22,5,D000803,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0039,es,21,CAPITULO XXI,Pero vas a llorar —dijo él principito.,38,7,D000804,little_prince,little_prince,0.65,keyword_rules,love,0.5,-1.0,0.45,multilingual_lexicon_character_context_v2
es_ch21_dlg0040,es,21,CAPITULO XXI,¡Sí! —volvió a decir el zorro.,30,6,D000805,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0041,es,21,CAPITULO XXI,"Al final, no ganaste nada.",26,5,D000806,fox,fox,0.7,sandwich_propagation,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0042,es,21,CAPITULO XXI,¡Gané! —Dijo el zorro—. He ganado a causa del color del trigo. Ahora es mucho más agradable.,92,17,D000807,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
es_ch21_dlg0043,es,21,CAPITULO XXI,Ve a ver las rosas una vez más; comprenderás que la tuya sí es única en el mundo. Regresarás para decirme adiós y yo te regalaré un secreto.,140,28,D000808,fox,fox,0.7,sandwich_propagation,love,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
es_ch21_dlg0044,es,21,CAPITULO XXI,"En efecto, no se parecen a mi rosa. Ustedes todavía no son nada. Nadie las ha domesticado ni ustedes han domesticado a nadie. Son como el zorro era antes, un zorro común y corriente que en nada se diferenciaba de los otros cien mil zorros. Sin embargo, ahora, él es único en el mundo.",284,54,D000809,fox,fox,0.65,keyword_rules,love,0.8571,1.0,0.6928,multilingual_lexicon_character_context_v2
es_ch21_dlg0045,es,21,CAPITULO XXI,"Son realmente muy bellas pero están vacías. Nadie daría la vida por ustedes. Cualquiera puede creer que mí rosa es igual. ¡No es así! Ella es más importante que todas ustedes juntas porque a ella he regado, a ella cuidé y protegí con el biombo, porque la libré de los gusanos, dejando sólo los que serían mariposas. Porque es ella a la que oí quejarse, vanagloriarse y, a veces, hasta callarse. Porque, finalmente, ella es mi rosa.",431,77,D000810,rose,rose,0.65,keyword_rules,love,0.6667,1.0,0.6167,multilingual_lexicon_character_context_v2
es_ch21_dlg0046,es,21,CAPITULO XXI,Adiós —dijo el principito con tristeza.,39,6,D000811,little_prince,little_prince,0.65,keyword_rules,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
es_ch21_dlg0047,es,21,CAPITULO XXI,Adiós —dijo el zorro— . He aquí mi secreto:,43,9,D000812,fox,fox,0.65,keyword_rules,love,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
es_ch21_dlg0048,es,21,CAPITULO XXI,Sólo con el corazón... Lo esencial es invisible a los ojos...,61,11,D000813,fox,fox,0.55,previous_speaker_window,love,0.8333,0.0,0.5833,multilingual_lexicon_character_context_v2
es_ch21_dlg0049,es,21,CAPITULO XXI,repitió el principito para recordarlo.,38,5,D000814,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0050,es,21,CAPITULO XXI,"Lo que hace importante a tu rosa, es el tiempo que le has dedicado.",67,14,D000815,rose,rose,0.65,keyword_rules,love,0.6667,1.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0051,es,21,CAPITULO XXI,...es el tiempo que le he dedicado... —repitió el principito con el fin de recordarlo.,86,15,D000816,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
es_ch21_dlg0052,es,21,CAPITULO XXI,"Los hombres han olvidado esta gran verdad —dijo el zorro— . ¡Tú no debes olvidarla! Eres responsable, por siempre, de lo que hayas domesticado ¡Eres responsable de tu rosa!...",175,29,D000817,fox,fox,0.65,keyword_rules,love,0.8333,0.0,0.5833,multilingual_lexicon_character_context_v2
es_ch21_dlg0053,es,21,CAPITULO XXI,Soy responsable de mi rosa... —repitió el principito para recordarlo.,69,10,D000818,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
es_ch22_dlg0000,es,22,CAPITULO XXII,¡Buenos días! —dijo el principito.,34,5,D000819,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch22_dlg0001,es,22,CAPITULO XXII,¡Buenos días! —respondió el guardavías.,39,5,D000820,little_prince,little_prince,0.7,sandwich_propagation,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch22_dlg0002,es,22,CAPITULO XXII,¿Qué haces aquí? —preguntó el principito.,41,6,D000821,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
es_ch22_dlg0003,es,22,CAPITULO XXII,Cuento a los viajeros y los despacho en trenes que los llevan de un lado a otro.,80,17,D000822,little_prince,little_prince,0.7,sandwich_propagation,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch22_dlg0004,es,22,CAPITULO XXII,Tienen mucha prisa —dijo el principito— ¿Qué es lo buscan?,58,10,D000823,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
es_ch22_dlg0005,es,22,CAPITULO XXII,Ni siquiera el conductor de la locomotora lo sabe —dijo el guardavías.,70,12,D000824,little_prince,little_prince,0.7,sandwich_propagation,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch22_dlg0006,es,22,CAPITULO XXII,¿Ya vuelven? —preguntó el principito.,37,5,D000825,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
es_ch22_dlg0007,es,22,CAPITULO XXII,No son los mismos —contestó el guardavías— . Es un cambio.,58,11,D000826,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch22_dlg0008,es,22,CAPITULO XXII,¿No se sentían contentos donde estaban?,39,6,D000827,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
es_ch22_dlg0009,es,22,CAPITULO XXII,Nadie se siente contento donde está —respondió el guardavías.,61,9,D000828,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch22_dlg0010,es,22,CAPITULO XXII,¿Persiguen a los primeros viajeros? —preguntó el principito.,60,8,D000829,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
es_ch22_dlg0011,es,22,CAPITULO XXII,No persiguen absolutamente nada —dijo el guardavías— .,54,8,D000830,little_prince,little_prince,0.7,sandwich_propagation,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
es_ch22_dlg0012,es,22,CAPITULO XXII,"Sólo los niños saben realmente lo que buscan—dijo el principito. Dedican su tiempo a su juguete o a una muñeca que viene a ser lo más importante para ellos. Si se lo quitan, lloran...",183,34,D000831,little_prince,little_prince,0.65,keyword_rules,love,1.0,1.0,0.65,multilingual_lexicon_character_context_v2
